"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","stop_url","location_type","parent_station","wheelchair_boarding"
33911,"33911","Łukasińskiego Ogrody 11","",53.442321,14.462739,"http://www.zditm.szczecin.pl/s33911",,,
34011,"34011","Bracka 11","",53.442046,14.487367,"http://www.zditm.szczecin.pl/s34011",,,
34021,"34021","Bracka 21","",53.440701,14.488182,"http://www.zditm.szczecin.pl/s34021",,,
34022,"34022","Bracka 22","",53.440908,14.487699,"http://www.zditm.szczecin.pl/s34022",,,
34111,"34111","Taczaka nż 11","na żądanie",53.436051,14.491562,"http://www.zditm.szczecin.pl/s34111",,,
34121,"34121","Taczaka nż 21","na żądanie",53.435128,14.492018,"http://www.zditm.szczecin.pl/s34121",,,
34211,"34211","Chłopickiego 11","",53.438758,14.499158,"http://www.zditm.szczecin.pl/s34211",,,
34311,"34311","Czorsztyńska 11","",53.438665,14.500907,"http://www.zditm.szczecin.pl/s34311",,,
34411,"34411","Wita Stwosza 11","",53.435361,14.499973,"http://www.zditm.szczecin.pl/s34411",,,
34511,"34511","Żwirki i Wigury 11","",53.435902,14.501701,"http://www.zditm.szczecin.pl/s34511",,,
34611,"34611","Derdowskiego 11","",53.432708,14.502779,"http://www.zditm.szczecin.pl/s34611",,,
34621,"34621","Derdowskiego 21","",53.433792,14.501658,"http://www.zditm.szczecin.pl/s34621",,,
34711,"34711","Osiedle Kaliny 11","",53.432836,14.504852,"http://www.zditm.szczecin.pl/s34711",,,
34712,"34712","Osiedle Kaliny 12","",53.432809,14.505139,"http://www.zditm.szczecin.pl/s34712",,,
34811,"34811","Witkiewicza Szkoła 11","",53.432814,14.508326,"http://www.zditm.szczecin.pl/s34811",,,
34812,"34812","Witkiewicza Szkoła 12","",53.432804,14.509828,"http://www.zditm.szczecin.pl/s34812",,,
34911,"34911","Witkiewicza 11","",53.434015,14.511791,"http://www.zditm.szczecin.pl/s34911",,,
34912,"34912","Witkiewicza 12","",53.433667,14.511904,"http://www.zditm.szczecin.pl/s34912",,,
35011,"35011","Osiedle Przyjaźni 11","",53.430698,14.512231,"http://www.zditm.szczecin.pl/s35011",,,
35012,"35012","Osiedle Przyjaźni 12","",53.430522,14.512488,"http://www.zditm.szczecin.pl/s35012",,,
35021,"35021","Osiedle Przyjaźni 21","",53.428096,14.512483,"http://www.zditm.szczecin.pl/s35021",,,
35022,"35022","Osiedle Przyjaźni 22","",53.428643,14.511496,"http://www.zditm.szczecin.pl/s35022",,,
35111,"35111","26 Kwietnia 11","",53.428633,14.516469,"http://www.zditm.szczecin.pl/s35111",,,
35112,"35112","26 Kwietnia 12","",53.428362,14.516324,"http://www.zditm.szczecin.pl/s35112",,,
35211,"35211","Santocka 11","",53.425555,14.512365,"http://www.zditm.szczecin.pl/s35211",,,
35212,"35212","Santocka 12","",53.425683,14.512419,"http://www.zditm.szczecin.pl/s35212",,,
35311,"35311","Zielonogórska 11","",53.428828,14.504715,"http://www.zditm.szczecin.pl/s35311",,,
35312,"35312","Zielonogórska 12","",53.428592,14.505193,"http://www.zditm.szczecin.pl/s35312",,,
35411,"35411","Kmieca 11","",53.429400,14.500290,"http://www.zditm.szczecin.pl/s35411",,,
35431,"35431","Kmieca 31","",53.428096,14.499678,"http://www.zditm.szczecin.pl/s35431",,,
35441,"35441","Kmieca 41","",53.429464,14.499024,"http://www.zditm.szczecin.pl/s35441",,,
35511,"35511","Stadion ""Arkonia"" nż 11","na żądanie",53.461769,14.508283,"http://www.zditm.szczecin.pl/s35511",,,
35512,"35512","Stadion ""Arkonia"" nż 12","na żądanie",53.461733,14.508315,"http://www.zditm.szczecin.pl/s35512",,,
35611,"35611","Las Arkoński nż 11","na żądanie",53.458135,14.516997,"http://www.zditm.szczecin.pl/s35611",,,
35612,"35612","Las Arkoński nż 12","na żądanie",53.458051,14.517091,"http://www.zditm.szczecin.pl/s35612",,,
35621,"35621","Las Arkoński 21","",53.458025,14.516909,"http://www.zditm.szczecin.pl/s35621",,,1
35622,"35622","Las Arkoński 22","",53.457987,14.516866,"http://www.zditm.szczecin.pl/s35622",,,1
35631,"35631","Las Arkoński 31","",53.457479,14.516522,"http://www.zditm.szczecin.pl/s35631",,,1
35633,"35633","Las Arkoński 33","",53.457559,14.516469,"http://www.zditm.szczecin.pl/s35633",,,1
35711,"35711","Wojciechowskiego 11","",53.455844,14.519757,"http://www.zditm.szczecin.pl/s35711",,,
35712,"35712","Wojciechowskiego 12","",53.456645,14.518979,"http://www.zditm.szczecin.pl/s35712",,,
35811,"35811","Tatrzańska 11","",53.454533,14.521224,"http://www.zditm.szczecin.pl/s35811",,,
35911,"35911","Arkońska Szpital 11","",53.452252,14.525401,"http://www.zditm.szczecin.pl/s35911",,,
35912,"35912","Arkońska Szpital 12","",53.452645,14.524368,"http://www.zditm.szczecin.pl/s35912",,,
36011,"36011","Wszystkich Świętych 11","",53.451265,14.530529,"http://www.zditm.szczecin.pl/s36011",,,
36041,"36041","Wszystkich Świętych 41","",53.451063,14.528981,"http://www.zditm.szczecin.pl/s36041",,,
36042,"36042","Wszystkich Świętych 42","",53.451142,14.528898,"http://www.zditm.szczecin.pl/s36042",,,
36111,"36111","Niemierzyńska Technopark 11","",53.448988,14.535512,"http://www.zditm.szczecin.pl/s36111",,,
36112,"36112","Niemierzyńska Technopark 12","",53.449314,14.534413,"http://www.zditm.szczecin.pl/s36112",,,
36211,"36211","Muzeum Techniki 11","",53.447417,14.540220,"http://www.zditm.szczecin.pl/s36211",,,
36212,"36212","Muzeum Techniki 12","",53.447685,14.539273,"http://www.zditm.szczecin.pl/s36212",,,
36311,"36311","Słowackiego 11","",53.444921,14.539391,"http://www.zditm.szczecin.pl/s36311",,,
36312,"36312","Słowackiego 12","",53.444800,14.540029,"http://www.zditm.szczecin.pl/s36312",,,
36411,"36411","Teatr Letni 11","",53.446736,14.529520,"http://www.zditm.szczecin.pl/s36411",,,
36412,"36412","Teatr Letni 12","",53.446746,14.528614,"http://www.zditm.szczecin.pl/s36412",,,
36511,"36511","Berlinga 11","",53.440963,14.495317,"http://www.zditm.szczecin.pl/s36511",,,
36611,"36611","Roweckiego 11","",53.436606,14.496733,"http://www.zditm.szczecin.pl/s36611",,,
36711,"36711","Szeroka nż 11","na żądanie",53.445947,14.484588,"http://www.zditm.szczecin.pl/s36711",,,
36712,"36712","Szeroka nż 12","na żądanie",53.445819,14.484679,"http://www.zditm.szczecin.pl/s36712",,,
36811,"36811","Miodowa Leśniczówka nż 11","na żądanie",53.473699,14.494056,"http://www.zditm.szczecin.pl/s36811",,,
36812,"36812","Miodowa Leśniczówka nż 12","na żądanie",53.473493,14.493077,"http://www.zditm.szczecin.pl/s36812",,,
36911,"36911","Św. Jana Bosko 11","",53.434015,14.517198,"http://www.zditm.szczecin.pl/s36911",,,
36912,"36912","Św. Jana Bosko 12","",53.433958,14.517123,"http://www.zditm.szczecin.pl/s36912",,,
37011,"37011","Kutrzeby 11","",53.435955,14.495311,"http://www.zditm.szczecin.pl/s37011",,,
37012,"37012","Kutrzeby 12","",53.435917,14.495341,"http://www.zditm.szczecin.pl/s37012",,,
40111,"40111","Robotnicza 11","",53.456796,14.586716,"http://www.zditm.szczecin.pl/s40111",,,
40112,"40112","Robotnicza 12","",53.456917,14.586963,"http://www.zditm.szczecin.pl/s40112",,,
40113,"40113","Robotnicza 13","",53.456882,14.586665,"http://www.zditm.szczecin.pl/s40113",,,
40211,"40211","Zajezdnia Golęcin 11","",53.459766,14.592643,"http://www.zditm.szczecin.pl/s40211",,,
40212,"40212","Zajezdnia Golęcin 12","",53.459779,14.592839,"http://www.zditm.szczecin.pl/s40212",,,
40311,"40311","Wiszesława 11","",53.459702,14.594285,"http://www.zditm.szczecin.pl/s40311",,,
40411,"40411","Strzałowska 11","",53.463333,14.594242,"http://www.zditm.szczecin.pl/s40411",,,
40421,"40421","Strzałowska 21","",53.463404,14.594827,"http://www.zditm.szczecin.pl/s40421",,,
40431,"40431","Strzałowska 31","",53.462240,14.594754,"http://www.zditm.szczecin.pl/s40431",,,
40511,"40511","Światowida 11","",53.466485,14.597074,"http://www.zditm.szczecin.pl/s40511",,,
40512,"40512","Światowida 12","",53.468156,14.598378,"http://www.zditm.szczecin.pl/s40512",,,
40611,"40611","Lipowa 11","",53.473279,14.602045,"http://www.zditm.szczecin.pl/s40611",,,
40612,"40612","Lipowa 12","",53.473371,14.602305,"http://www.zditm.szczecin.pl/s40612",,,
40711,"40711","Gocław 11","",53.476354,14.604641,"http://www.zditm.szczecin.pl/s40711",,,
40712,"40712","Gocław 12","",53.476279,14.604539,"http://www.zditm.szczecin.pl/s40712",,,
40721,"40721","Gocław 21","",53.476033,14.603978,"http://www.zditm.szczecin.pl/s40721",,,
40811,"40811","Nad Odrą 11","",53.484310,14.611086,"http://www.zditm.szczecin.pl/s40811",,,
40812,"40812","Nad Odrą 12","",53.484655,14.611328,"http://www.zditm.szczecin.pl/s40812",,,
40911,"40911","Kościelna 11","",53.490857,14.612465,"http://www.zditm.szczecin.pl/s40911",,,
40912,"40912","Kościelna 12","",53.491084,14.612427,"http://www.zditm.szczecin.pl/s40912",,,
41011,"41011","Zamknięta 11","",53.495673,14.613715,"http://www.zditm.szczecin.pl/s41011",,,
41012,"41012","Zamknięta 12","",53.495416,14.613844,"http://www.zditm.szczecin.pl/s41012",,,
41111,"41111","Nad Odrą 4 11","",53.502942,14.613892,"http://www.zditm.szczecin.pl/s41111",,,
41112,"41112","Nad Odrą 4 12","",53.502198,14.613924,"http://www.zditm.szczecin.pl/s41112",,,
41211,"41211","Cegłówka 11","",53.506927,14.614713,"http://www.zditm.szczecin.pl/s41211",,,
41212,"41212","Cegłówka 12","",53.507542,14.615002,"http://www.zditm.szczecin.pl/s41212",,,
41311,"41311","Celulozowa 11","",53.514174,14.613978,"http://www.zditm.szczecin.pl/s41311",,,
41312,"41312","Celulozowa 12","",53.514423,14.614080,"http://www.zditm.szczecin.pl/s41312",,,
41411,"41411","Skolwin Dworzec 11","",53.517693,14.613699,"http://www.zditm.szczecin.pl/s41411",,,
41412,"41412","Skolwin Dworzec 12","",53.517119,14.614064,"http://www.zditm.szczecin.pl/s41412",,,
41511,"41511","Stołczyńska 11","",53.521160,14.609751,"http://www.zditm.szczecin.pl/s41511",,,
41512,"41512","Stołczyńska 12","",53.520624,14.610496,"http://www.zditm.szczecin.pl/s41512",,,
41611,"41611","Wodna 11","",53.523567,14.606446,"http://www.zditm.szczecin.pl/s41611",,,
41612,"41612","Wodna 12","",53.524051,14.605663,"http://www.zditm.szczecin.pl/s41612",,,
41711,"41711","Nowy Świat 11","",53.527359,14.600583,"http://www.zditm.szczecin.pl/s41711",,,
41712,"41712","Nowy Świat 12","",53.526938,14.601146,"http://www.zditm.szczecin.pl/s41712",,,
41811,"41811","Orłowska 11","",53.532097,14.592381,"http://www.zditm.szczecin.pl/s41811",,,
41812,"41812","Orłowska 12","",53.532421,14.592167,"http://www.zditm.szczecin.pl/s41812",,,
41821,"41821","Orłowska nż 21","na żądanie",53.531362,14.591462,"http://www.zditm.szczecin.pl/s41821",,,
41822,"41822","Orłowska nż 22","na żądanie",53.531258,14.591237,"http://www.zditm.szczecin.pl/s41822",,,
41911,"41911","Teleyard 11","",53.505279,14.617778,"http://www.zditm.szczecin.pl/s41911",,,
42011,"42011","Artyleryjska 11","",53.529787,14.589189,"http://www.zditm.szczecin.pl/s42011",,,
42012,"42012","Artyleryjska 12","",53.530055,14.589666,"http://www.zditm.szczecin.pl/s42012",,,
42111,"42111","Górnicza nż 11","na żądanie",53.527090,14.589889,"http://www.zditm.szczecin.pl/s42111",,,
42112,"42112","Górnicza nż 12","na żądanie",53.527121,14.589949,"http://www.zditm.szczecin.pl/s42112",,,
42211,"42211","Kamienna 11","",53.523908,14.590968,"http://www.zditm.szczecin.pl/s42211",,,
42212,"42212","Kamienna 12","",53.524497,14.591099,"http://www.zditm.szczecin.pl/s42212",,,
42311,"42311","Skolwin 11","",53.520802,14.594993,"http://www.zditm.szczecin.pl/s42311",,,
42411,"42411","Ogrody ""Neptun"" nż 11","na żądanie",53.497996,14.581089,"http://www.zditm.szczecin.pl/s42411",,,
42412,"42412","Ogrody ""Neptun"" nż 12","na żądanie",53.498615,14.580563,"http://www.zditm.szczecin.pl/s42412",,,
42511,"42511","Zagórskiego 11","",53.494444,14.583497,"http://www.zditm.szczecin.pl/s42511",,,
42512,"42512","Zagórskiego 12","",53.493640,14.583803,"http://www.zditm.szczecin.pl/s42512",,,
42611,"42611","Kolonistów 11","",53.488157,14.585356,"http://www.zditm.szczecin.pl/s42611",,,
42621,"42621","Kolonistów 21","",53.487474,14.585471,"http://www.zditm.szczecin.pl/s42621",,,
42711,"42711","Zagórskiego 10 nż 11","na żądanie",53.493873,14.580815,"http://www.zditm.szczecin.pl/s42711",,,
42712,"42712","Zagórskiego 10 nż 12","na żądanie",53.493924,14.581083,"http://www.zditm.szczecin.pl/s42712",,,
42811,"42811","Średnia nż 11","na żądanie",53.491671,14.574426,"http://www.zditm.szczecin.pl/s42811",,,
42812,"42812","Średnia nż 12","na żądanie",53.491888,14.575161,"http://www.zditm.szczecin.pl/s42812",,,
42911,"42911","Ludgardy 11","",53.489465,14.574142,"http://www.zditm.szczecin.pl/s42911",,,
42912,"42912","Ludgardy 12","",53.489462,14.574222,"http://www.zditm.szczecin.pl/s42912",,,
43011,"43011","Dywizjonu 303 11","",53.486548,14.576008,"http://www.zditm.szczecin.pl/s43011",,,
43012,"43012","Dywizjonu 303 12","",53.487100,14.574447,"http://www.zditm.szczecin.pl/s43012",,,
43111,"43111","Górna 11","",53.483758,14.582612,"http://www.zditm.szczecin.pl/s43111",,,
43112,"43112","Górna 12","",53.483851,14.582242,"http://www.zditm.szczecin.pl/s43112",,,
43211,"43211","Golęcińska 11","",53.490994,14.598508,"http://www.zditm.szczecin.pl/s43211",,,
43212,"43212","Golęcińska 12","",53.490970,14.598579,"http://www.zditm.szczecin.pl/s43212",,,
43311,"43311","Policka 11","",53.496210,14.588931,"http://www.zditm.szczecin.pl/s43311",,,
43312,"43312","Policka 12","",53.496155,14.587842,"http://www.zditm.szczecin.pl/s43312",,,
43411,"43411","Bajeczna 11","",53.496148,14.594677,"http://www.zditm.szczecin.pl/s43411",,,
43412,"43412","Bajeczna 12","",53.496134,14.593893,"http://www.zditm.szczecin.pl/s43412",,,
43511,"43511","Stołczyn Kościół 11","",53.494168,14.599049,"http://www.zditm.szczecin.pl/s43511",,,
43512,"43512","Stołczyn Kościół 12","",53.494280,14.599156,"http://www.zditm.szczecin.pl/s43512",,,
43611,"43611","Dąbrówki 11","",53.493618,14.608887,"http://www.zditm.szczecin.pl/s43611",,,
43612,"43612","Dąbrówki 12","",53.493766,14.608182,"http://www.zditm.szczecin.pl/s43612",,,
43711,"43711","Nehringa Pomnik 11","",53.479937,14.587606,"http://www.zditm.szczecin.pl/s43711",,,
43721,"43721","Nehringa Pomnik 21","",53.479441,14.587834,"http://www.zditm.szczecin.pl/s43721",,,
43811,"43811","Pokoju 11","",53.476400,14.588813,"http://www.zditm.szczecin.pl/s43811",,,
43812,"43812","Pokoju 12","",53.475601,14.589757,"http://www.zditm.szczecin.pl/s43812",,,
43911,"43911","Grochowa 11","",53.469161,14.590149,"http://www.zditm.szczecin.pl/s43911",,,
43912,"43912","Grochowa 12","",53.469296,14.590685,"http://www.zditm.szczecin.pl/s43912",,,
44011,"44011","Świętojańska nż 11","na żądanie",53.463624,14.589473,"http://www.zditm.szczecin.pl/s44011",,,
44111,"44111","Paproci 11","",53.461609,14.591571,"http://www.zditm.szczecin.pl/s44111",,,
44112,"44112","Paproci 12","",53.461516,14.591774,"http://www.zditm.szczecin.pl/s44112",,,
44211,"44211","Bogumińska nż 11","na żądanie",53.472584,14.584844,"http://www.zditm.szczecin.pl/s44211",,,
44212,"44212","Bogumińska nż 12","na żądanie",53.472016,14.583277,"http://www.zditm.szczecin.pl/s44212",,,
44311,"44311","Ogrody ""Przyjaźń"" nż 11","na żądanie",53.467440,14.578825,"http://www.zditm.szczecin.pl/s44311",,,
44312,"44312","Ogrody ""Przyjaźń"" nż 12","na żądanie",53.468401,14.579399,"http://www.zditm.szczecin.pl/s44312",,,1
44411,"44411","Hoża 11","",53.463701,14.577387,"http://www.zditm.szczecin.pl/s44411",,,
44412,"44412","Hoża 12","",53.463436,14.577307,"http://www.zditm.szczecin.pl/s44412",,,
44421,"44421","Hoża 21","",53.462838,14.577527,"http://www.zditm.szczecin.pl/s44421",,,
44422,"44422","Hoża 22","",53.462762,14.577537,"http://www.zditm.szczecin.pl/s44422",,,
44511,"44511","Żelazna 11","",53.459657,14.580203,"http://www.zditm.szczecin.pl/s44511",,,
44521,"44521","Żelazna 21","",53.460047,14.581512,"http://www.zditm.szczecin.pl/s44521",,,
44610,"44610","Studzienna 10","",53.458397,14.579420,"http://www.zditm.szczecin.pl/s44610",,,
44611,"44611","Studzienna 11","",53.458287,14.579372,"http://www.zditm.szczecin.pl/s44611",,,
44711,"44711","Jana z Czarnolasu 11","",53.459980,14.573814,"http://www.zditm.szczecin.pl/s44711",,,
44712,"44712","Jana z Czarnolasu 12","",53.458658,14.571942,"http://www.zditm.szczecin.pl/s44712",,,
44811,"44811","Szczepowa 11","",53.462366,14.570011,"http://www.zditm.szczecin.pl/s44811",,,
44911,"44911","Krucza Dom Kombatanta 11","",53.463995,14.565553,"http://www.zditm.szczecin.pl/s44911",,,
45011,"45011","Krucza 11","",53.466029,14.560366,"http://www.zditm.szczecin.pl/s45011",,,
45111,"45111","Thugutta 11","",53.461411,14.557485,"http://www.zditm.szczecin.pl/s45111",,,
45211,"45211","Axentowicza 11","",53.458881,14.557185,"http://www.zditm.szczecin.pl/s45211",,,
45212,"45212","Axentowicza 12","",53.458239,14.558038,"http://www.zditm.szczecin.pl/s45212",,,
45311,"45311","Bandurskiego 11","",53.456348,14.560312,"http://www.zditm.szczecin.pl/s45311",,,
45312,"45312","Bandurskiego 12","",53.456460,14.560253,"http://www.zditm.szczecin.pl/s45312",,,
45411,"45411","Kormoranów nż 11","na żądanie",53.462663,14.554706,"http://www.zditm.szczecin.pl/s45411",,,
45431,"45431","Kormoranów 31","",53.461321,14.555581,"http://www.zditm.szczecin.pl/s45431",,,
45441,"45441","Kormoranów 41","",53.461290,14.554358,"http://www.zditm.szczecin.pl/s45441",,,
45511,"45511","Rostocka 11","",53.466485,14.552410,"http://www.zditm.szczecin.pl/s45511",,,
45512,"45512","Rostocka 12","",53.466086,14.552786,"http://www.zditm.szczecin.pl/s45512",,,
45611,"45611","Czeska 11","",53.469296,14.549374,"http://www.zditm.szczecin.pl/s45611",,,
45612,"45612","Czeska 12","",53.469537,14.549272,"http://www.zditm.szczecin.pl/s45612",,,
45711,"45711","Łączna nż 11","na żądanie",53.471365,14.549058,"http://www.zditm.szczecin.pl/s45711",,,
45712,"45712","Łączna nż 12","na żądanie",53.471473,14.549068,"http://www.zditm.szczecin.pl/s45712",,,
45811,"45811","Warszewo Kościół 11","",53.473076,14.547132,"http://www.zditm.szczecin.pl/s45811",,,
45812,"45812","Warszewo Kościół 12","",53.473309,14.547368,"http://www.zditm.szczecin.pl/s45812",,,
45821,"45821","Warszewo Kościół 21","",53.472363,14.547818,"http://www.zditm.szczecin.pl/s45821",,,
45822,"45822","Warszewo Kościół 22","",53.472434,14.547427,"http://www.zditm.szczecin.pl/s45822",,,
45911,"45911","Warszewo Szkoła 11","",53.469318,14.542336,"http://www.zditm.szczecin.pl/s45911",,,
45912,"45912","Warszewo Szkoła 12","",53.470292,14.542438,"http://www.zditm.szczecin.pl/s45912",,,
46011,"46011","Szwedzka 11","",53.468855,14.541252,"http://www.zditm.szczecin.pl/s46011",,,
46021,"46021","Szwedzka 21","",53.468239,14.540925,"http://www.zditm.szczecin.pl/s46021",,,
46111,"46111","Warszewo 11","",53.466824,14.536693,"http://www.zditm.szczecin.pl/s46111",,,
46211,"46211","Złotowska 11","",53.464014,14.542524,"http://www.zditm.szczecin.pl/s46211",,,
46221,"46221","Złotowska 21","",53.463052,14.542374,"http://www.zditm.szczecin.pl/s46221",,,
46311,"46311","Duńska 11","",53.459804,14.542717,"http://www.zditm.szczecin.pl/s46311",,,
46312,"46312","Duńska 12","",53.459859,14.542781,"http://www.zditm.szczecin.pl/s46312",,,
46411,"46411","Chopina 11","",53.454643,14.536789,"http://www.zditm.szczecin.pl/s46411",,,
46421,"46421","Chopina 21","",53.453675,14.536754,"http://www.zditm.szczecin.pl/s46421",,,
46431,"46431","Chopina 31","",53.453726,14.534973,"http://www.zditm.szczecin.pl/s46431",,,
46441,"46441","Chopina 41","",53.454700,14.535019,"http://www.zditm.szczecin.pl/s46441",,,
46511,"46511","Wiosny Ludów 11","",53.458006,14.531562,"http://www.zditm.szczecin.pl/s46511",,,
46512,"46512","Wiosny Ludów 12","",53.457789,14.531757,"http://www.zditm.szczecin.pl/s46512",,,
46612,"46612","Osiedle Arkońskie 12","",53.459332,14.531661,"http://www.zditm.szczecin.pl/s46612",,,
46613,"46613","Osiedle Arkońskie 13","",53.459274,14.531634,"http://www.zditm.szczecin.pl/s46613",,,
46711,"46711","Podleśna 11","",53.462928,14.526023,"http://www.zditm.szczecin.pl/s46711",,,
46712,"46712","Podleśna 12","",53.461772,14.527884,"http://www.zditm.szczecin.pl/s46712",,,
46811,"46811","Ogrody ""Skarbówka"" 11","",53.467600,14.522659,"http://www.zditm.szczecin.pl/s46811",,,
46812,"46812","Ogrody ""Skarbówka"" 12","",53.468232,14.522622,"http://www.zditm.szczecin.pl/s46812",,,
46911,"46911","Junacka 11","",53.472533,14.521082,"http://www.zditm.szczecin.pl/s46911",,,
46912,"46912","Junacka 12","",53.471432,14.522101,"http://www.zditm.szczecin.pl/s46912",,,
47011,"47011","Chorzowska 11","",53.474938,14.519049,"http://www.zditm.szczecin.pl/s47011",,,
47012,"47012","Chorzowska 12","",53.475033,14.519113,"http://www.zditm.szczecin.pl/s47012",,,
47111,"47111","Osów 11","",53.480020,14.517896,"http://www.zditm.szczecin.pl/s47111",,,
47112,"47112","Osów 12","",53.480156,14.518038,"http://www.zditm.szczecin.pl/s47112",,,
47211,"47211","Kościelna 12 nż 11","na żądanie",53.493637,14.602262,"http://www.zditm.szczecin.pl/s47211",,,
47212,"47212","Kościelna 12 nż 12","na żądanie",53.493653,14.601221,"http://www.zditm.szczecin.pl/s47212",,,
47311,"47311","Podbórzańska Ogrody 11","",53.478213,14.544342,"http://www.zditm.szczecin.pl/s47311",,,
47312,"47312","Podbórzańska Ogrody 12","",53.477856,14.544498,"http://www.zditm.szczecin.pl/s47312",,,
47411,"47411","Morenowa 11","",53.481422,14.543640,"http://www.zditm.szczecin.pl/s47411",,,
47412,"47412","Morenowa 12","",53.481096,14.543768,"http://www.zditm.szczecin.pl/s47412",,,
47511,"47511","Podbórz 11","",53.486765,14.542411,"http://www.zditm.szczecin.pl/s47511",,,
47611,"47611","Szosa Polska Ranczo nż 11","na żądanie",53.501665,14.577446,"http://www.zditm.szczecin.pl/s47611",,,
47612,"47612","Szosa Polska Ranczo nż 12","na żądanie",53.501349,14.577854,"http://www.zditm.szczecin.pl/s47612",,,
47811,"47811","Pod Urwiskiem nż 11","na żądanie",53.478274,14.509055,"http://www.zditm.szczecin.pl/s47811",,,
47812,"47812","Pod Urwiskiem nż 12","na żądanie",53.478389,14.509946,"http://www.zditm.szczecin.pl/s47812",,,
47911,"47911","Gocławska 11","",53.473638,14.591099,"http://www.zditm.szczecin.pl/s47911",,,
47912,"47912","Gocławska 12","",53.473450,14.591233,"http://www.zditm.szczecin.pl/s47912",,,
48011,"48011","Kresowa 11","",53.460542,14.555945,"http://www.zditm.szczecin.pl/s48011",,,
48211,"48211","Robotnicza 5 11","",53.457974,14.582816,"http://www.zditm.szczecin.pl/s48211",,,0
48212,"48212","Robotnicza 5 12","",53.457942,14.582751,"http://www.zditm.szczecin.pl/s48212",,,0
48311,"48311","Golęcino Szpital 11","",53.467535,14.591486,"http://www.zditm.szczecin.pl/s48311",,,0
48312,"48312","Golęcino Szpital 12","",53.467352,14.591925,"http://www.zditm.szczecin.pl/s48312",,,0
48412,"48412","Ostrowska nż 12","na żądanie",53.466230,14.578594,"http://www.zditm.szczecin.pl/s48412",,,
48511,"48511","Królewskiego nż 11","na żądanie",53.467643,14.558703,"http://www.zditm.szczecin.pl/s48511",,,
48531,"48531","Królewskiego nż 31","na żądanie",53.465721,14.557236,"http://www.zditm.szczecin.pl/s48531",,,
48611,"48611","Świergotki 11","",53.471034,14.562133,"http://www.zditm.szczecin.pl/s48611",,,
48711,"48711","Przepiórki 11","",53.470348,14.564789,"http://www.zditm.szczecin.pl/s48711",,,
50111,"50111","Pilchowo Wodociągi 11","",53.493975,14.480634,"http://www.zditm.szczecin.pl/s50111",,,
50112,"50112","Pilchowo Wodociągi 12","",53.493282,14.480817,"http://www.zditm.szczecin.pl/s50112",,,
50211,"50211","Pilchowo Kościół 11","",53.497906,14.480871,"http://www.zditm.szczecin.pl/s50211",,,
50212,"50212","Pilchowo Kościół 12","",53.498653,14.480640,"http://www.zditm.szczecin.pl/s50212",,,
50311,"50311","Pilchowo Osiedle nż 11","na żądanie",53.502967,14.477834,"http://www.zditm.szczecin.pl/s50311",,,
50312,"50312","Pilchowo Osiedle nż 12","na żądanie",53.503647,14.477738,"http://www.zditm.szczecin.pl/s50312",,,
50411,"50411","Bartoszewo nż 11","na żądanie",53.516966,14.471540,"http://www.zditm.szczecin.pl/s50411",,,
50412,"50412","Bartoszewo nż 12","na żądanie",53.519938,14.470056,"http://www.zditm.szczecin.pl/s50412",,,
50511,"50511","Tanowo Wojska Polskiego 11","",53.532222,14.467776,"http://www.zditm.szczecin.pl/s50511",,,
50512,"50512","Tanowo Wojska Polskiego 12","",53.531645,14.467990,"http://www.zditm.szczecin.pl/s50512",,,
50611,"50611","Tanowo 11","",53.537701,14.466623,"http://www.zditm.szczecin.pl/s50611",,,
50612,"50612","Tanowo 12","",53.538375,14.466531,"http://www.zditm.szczecin.pl/s50612",,,
50711,"50711","Tanowo Policka 11","",53.541878,14.466794,"http://www.zditm.szczecin.pl/s50711",,,
50721,"50721","Tanowo Policka 21","",53.541394,14.466360,"http://www.zditm.szczecin.pl/s50721",,,
50811,"50811","Trzeszczyn Las nż 11","na żądanie",53.544397,14.494711,"http://www.zditm.szczecin.pl/s50811",,,
50812,"50812","Trzeszczyn Las nż 12","na żądanie",53.544202,14.493965,"http://www.zditm.szczecin.pl/s50812",,,
50911,"50911","Trzeszczyn Pomnik nż 11","na żądanie",53.546019,14.503669,"http://www.zditm.szczecin.pl/s50911",,,
50912,"50912","Trzeszczyn Pomnik nż 12","na żądanie",53.545796,14.502612,"http://www.zditm.szczecin.pl/s50912",,,
51011,"51011","Trzeszczyn 11","",53.547769,14.516565,"http://www.zditm.szczecin.pl/s51011",,,
51012,"51012","Trzeszczyn 12","",53.547766,14.516968,"http://www.zditm.szczecin.pl/s51012",,,
51111,"51111","Police Tanowska Szkoła 11","",53.551715,14.541590,"http://www.zditm.szczecin.pl/s51111",,,
51121,"51121","Police Tanowska Szkoła 21","",53.552527,14.542218,"http://www.zditm.szczecin.pl/s51121",,,
51131,"51131","Police Tanowska Szkoła 31","",53.551147,14.540244,"http://www.zditm.szczecin.pl/s51131",,,
51132,"51132","Police Tanowska Szkoła 32","",53.551166,14.541032,"http://www.zditm.szczecin.pl/s51132",,,
51311,"51311","Police Liceum Prywatne 11","",53.555778,14.546257,"http://www.zditm.szczecin.pl/s51311",,,
51411,"51411","Police Tanowska nż 11","na żądanie",53.551045,14.549041,"http://www.zditm.szczecin.pl/s51411",,,
